source_type,source_key,entity_group,reason,current_evidence,dependencies,related_human_decision,question_id,notes
page,php:kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:41|106,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lab-4-fotocelulas-de-rayos-infrarrojos.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lab-9-detectores-de-volumen-de-metal-loop.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:labio-de-elevacion-mecanico-dockman.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:51|143,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:labio-elevacion-anden-carga.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lan-4-sistema-de-teclado-con-combinacion-digital.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lift-master-mod-h.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:43|81,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lift-master.php,BRAND_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=BRAND_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:liftmaster-modh.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:43|81,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:light-communication-system-lcs.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:48|79|112,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:magic-fuerza-del-operador.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:marcas.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:marcasv1.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operador-comercial-rhx.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:12|82,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operador-para-cortina-enrrollable-rsx.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:86,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operador-para-perfilados-comerciales-jst.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:77,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operador-para-perfilados-comerciales-sel.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:78|84,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-para-puerta-abatible.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-para-puerta-corrediza-industrial.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-para-puertas-ascendentes.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-para-puertas-corredizas-residenciales.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-para-puertas-de-mostrador-cdo.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:85,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-puerta-abatible-industrial.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:operadores-puertas-seccionales-cortinas.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:overhead-door.php,BRAND_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=BRAND_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:p45-7-piston-hidraulico-para-puerta-abatible.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:47|80|113,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:pas-sensores-volumetricos.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:phobos-n-piston-electromecanico.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:46|111,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:predadoor-nxt-door.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:37|102,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:66,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-contra-explosion.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:26|117,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-contra-incendio.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-de-acero-acanalado-modelos-524.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:18|58,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-de-acero-acanalado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:18|58,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-estandar-reforzada.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:32|120|132,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-estandar.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:31|119|131,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-holandesa.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:33|122|133,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-para-hospital.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:34,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccionabl-acero-perfiles-422-uso-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:69,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-perfiles-418.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:68,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-perfiles-432-uso-medio.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:71,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:63,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:65,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-thermacore-593-uso-medio.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:72,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-thermacore-594-uso-medio.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:73,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-thermacore-599-uso-muy-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:75,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-seccional-de-acero-thermacore-serie-592.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:8|62,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puerta-y-fijos-louver.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:35|121|134,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-blindadas.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:28|118|129,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-contra-incendio.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:29|116|130,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-contra-rayos-x.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:30|115,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-industriales-dockman.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:50|59,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-peatonales-estandar-y-reforzada.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-peatonales-hospitales.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-peatonales-rayos-x.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-peatonales-tipo-holandesa.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-rapidas.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-salida-emergencia.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:14|57,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-aisladas-thermospan.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:14|57,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-modelo-2415.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:15|60,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-perfiles-426.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:70,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:64,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-acero-thermacore-598-uso-liviano.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:74,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-de-aluminio-521.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:67,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-seccionales-industriales.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertas-y-fijos-louver.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:puertasresidenciales.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:q-silent-max-eagle-3-4-hp.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:1|109|110|114,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:qik-barreras-automaticas-de-hasta-58-m.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rampa-niveladora-mecanica-blue-giant.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:23|140,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rampa-niveladora.php,CATEGORY_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=CATEGORY_PAGE; preserve_url=YES; conf=CONFIRMED,,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rampas-de-anden-hidraulicas-kelley.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:3|24|139,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rampas-de-anden-hidraulicas.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:53|141,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rampas-de-anden-mecanicas.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:56|142,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rapida-apilable.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:39|104,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
page,php:rapida-enrollable-industrial.php,PRODUCT_PAGE,R07_SOURCE_OWNERSHIP_UNDEFINED,classification=PRODUCT_PAGE; preserve_url=YES; conf=STRONG_INFERENCE,product:38|103,H3-D02c-PAGE-OWNERSHIP,Q01,"Reexpresa una entidad ya enumerada; regla R-G01 es MEDIUM, no implementada."
