source_type,source_key,rule_id,old_action,new_action,evidence,result
media,asset:multimedia/imagenes/productos/4406fb027698c739ef14e6a5bacdc7f4e93d734c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4406fb027698c739ef14e6a5bacdc7f4e93d734c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1311",APPLIED
media,asset:multimedia/imagenes/productos/4434ff7aea86fec07a141d71a85268e08e168a29.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4434ff7aea86fec07a141d71a85268e08e168a29.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=442",APPLIED
media,asset:multimedia/imagenes/productos/44ac3521931e4d2dcafba68cfd2c41aeb5e26c3e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/44ac3521931e4d2dcafba68cfd2c41aeb5e26c3e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1281",APPLIED
media,asset:multimedia/imagenes/productos/45d713cde881c08fdfe7de02ac8aa51d7e531ced.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/45d713cde881c08fdfe7de02ac8aa51d7e531ced.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=672",APPLIED
media,asset:multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1063|1138|429",APPLIED
media,asset:multimedia/imagenes/productos/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1199|31|351",APPLIED
media,asset:multimedia/imagenes/productos/476685f62c2d46101267f755f04931bb48b3dc82.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/476685f62c2d46101267f755f04931bb48b3dc82.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1101|854",APPLIED
media,asset:multimedia/imagenes/productos/48325261167d432351dad676bff7c16cd9e86288.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/48325261167d432351dad676bff7c16cd9e86288.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1347",APPLIED
media,asset:multimedia/imagenes/productos/4911685e183f98f36a50b93623e832760fda25e3.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4911685e183f98f36a50b93623e832760fda25e3.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=309|658",APPLIED
media,asset:multimedia/imagenes/productos/4a6235652183c35e5494d0c195b3ac47ac6724ac.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4a6235652183c35e5494d0c195b3ac47ac6724ac.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1273",APPLIED
media,asset:multimedia/imagenes/productos/4b0b677e883dd5de081a2d9ff85461e245cf7818.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4b0b677e883dd5de081a2d9ff85461e245cf7818.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=331",APPLIED
media,asset:multimedia/imagenes/productos/4b235e91a9fa2cb3ad18fdfbe497b568a73c5cd0.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4b235e91a9fa2cb3ad18fdfbe497b568a73c5cd0.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=622",APPLIED
media,asset:multimedia/imagenes/productos/4bf99ece8dcaab3c76de410407dec23791362fdf.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4bf99ece8dcaab3c76de410407dec23791362fdf.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=23|290|5",APPLIED
media,asset:multimedia/imagenes/productos/4cecb81fc859ba53c31452341aa945cb0a739f32.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4cecb81fc859ba53c31452341aa945cb0a739f32.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1004|399",APPLIED
media,asset:multimedia/imagenes/productos/4d0ddcbbada428d5368d6c828e1d7163df14ae17.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4d0ddcbbada428d5368d6c828e1d7163df14ae17.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1227|556",APPLIED
media,asset:multimedia/imagenes/productos/4d3bfd79506fa9d7190c8ca0b8ba4d82ac297d97.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4d3bfd79506fa9d7190c8ca0b8ba4d82ac297d97.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=222|957",APPLIED
media,asset:multimedia/imagenes/productos/4d73098f5327e7ce4890772979ba03966a360ed8.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4d73098f5327e7ce4890772979ba03966a360ed8.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1190|370",APPLIED
media,asset:multimedia/imagenes/productos/4e40cc3f9f388aa75157cc5b3399373b0e91e446.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4e40cc3f9f388aa75157cc5b3399373b0e91e446.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=910",APPLIED
media,asset:multimedia/imagenes/productos/4eca310cc3433d683c530871e5634860b9e990f3.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4eca310cc3433d683c530871e5634860b9e990f3.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=210|945",APPLIED
media,asset:multimedia/imagenes/productos/4f0398410bf458e634bf79fbbbe4562f8fd6606e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4f0398410bf458e634bf79fbbbe4562f8fd6606e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1307",APPLIED
media,asset:multimedia/imagenes/productos/4fc40be08139f1febff06270ab8b0502b646818f.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/4fc40be08139f1febff06270ab8b0502b646818f.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=342",APPLIED
media,asset:multimedia/imagenes/productos/5009b2f9d47480fb31c2e641df85371312a8249d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5009b2f9d47480fb31c2e641df85371312a8249d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1331",APPLIED
media,asset:multimedia/imagenes/productos/50cfec2d9de5136629facb8b5633d4a6fe64327e.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/50cfec2d9de5136629facb8b5633d4a6fe64327e.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1033|1110|383",APPLIED
media,asset:multimedia/imagenes/productos/51de3a9e990c9f046e4b5ca22b2b8612019f83e3.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/51de3a9e990c9f046e4b5ca22b2b8612019f83e3.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=897",APPLIED
media,asset:multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1185|608|816",APPLIED
media,asset:multimedia/imagenes/productos/536497b6c264eca5859f84faf0149c037a5a6bdb.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/536497b6c264eca5859f84faf0149c037a5a6bdb.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=677",APPLIED
media,asset:multimedia/imagenes/productos/540a2be0cf0994bf1ae8ad1b2e67815349c3cd9b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/540a2be0cf0994bf1ae8ad1b2e67815349c3cd9b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=165|966|975|999",APPLIED
media,asset:multimedia/imagenes/productos/543eaaab76bc549379fd94c1aff9864355059b4c.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/543eaaab76bc549379fd94c1aff9864355059b4c.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1204|347",APPLIED
media,asset:multimedia/imagenes/productos/5620c485cab13e4fffe4a92915c2a59cdc0d9568.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5620c485cab13e4fffe4a92915c2a59cdc0d9568.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1343",APPLIED
media,asset:multimedia/imagenes/productos/58dc1d2dbaadaa2816e71e6fc041f1eae8d7d377.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/58dc1d2dbaadaa2816e71e6fc041f1eae8d7d377.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=712",APPLIED
media,asset:multimedia/imagenes/productos/58e5d2e38e187ac63cee47832de27cc5311ca6ae.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/58e5d2e38e187ac63cee47832de27cc5311ca6ae.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=677",APPLIED
media,asset:multimedia/imagenes/productos/5931b170616883ff7c0595afe5431784a569f9d2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5931b170616883ff7c0595afe5431784a569f9d2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=1092|227|839",APPLIED
media,asset:multimedia/imagenes/productos/595ea955dd030ad539fadcfa379b8e9852cd302f.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/595ea955dd030ad539fadcfa379b8e9852cd302f.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1323",APPLIED
media,asset:multimedia/imagenes/productos/59ee5b00020d7527a80ee77203c8884711dfd0b9.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/59ee5b00020d7527a80ee77203c8884711dfd0b9.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=458",APPLIED
media,asset:multimedia/imagenes/productos/5add6505503d9089d6ac437762bdd04a0940eb1f.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5add6505503d9089d6ac437762bdd04a0940eb1f.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=442",APPLIED
media,asset:multimedia/imagenes/productos/5bac733585cf56045e63f781ce1bc1fb5c7a2f02.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5bac733585cf56045e63f781ce1bc1fb5c7a2f02.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=668",APPLIED
media,asset:multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1029|1106|379",APPLIED
media,asset:multimedia/imagenes/productos/5c7c6f83fb42d67c0102dbfa919bc3a0c8ea3890.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5c7c6f83fb42d67c0102dbfa919bc3a0c8ea3890.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1323",APPLIED
media,asset:multimedia/imagenes/productos/5cc2626d12d8450fb7e4f62aeabe8fb51b4cd86c.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5cc2626d12d8450fb7e4f62aeabe8fb51b4cd86c.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=179|269|314",APPLIED
media,asset:multimedia/imagenes/productos/5cd6433ef2edae6a6abdf858695056fa2165df91.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5cd6433ef2edae6a6abdf858695056fa2165df91.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1277",APPLIED
media,asset:multimedia/imagenes/productos/5d7f8577a66b71c3ccef34992f6322a97d635b98.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5d7f8577a66b71c3ccef34992f6322a97d635b98.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=183|273|318|928",APPLIED
media,asset:multimedia/imagenes/productos/5de4b6f6c1d4e0bbfdade16e162212de1fedd80e.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5de4b6f6c1d4e0bbfdade16e162212de1fedd80e.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=463",APPLIED
media,asset:multimedia/imagenes/productos/5e95f93e4a7a55bfdab2fd76aed14f397358276a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5e95f93e4a7a55bfdab2fd76aed14f397358276a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1092|227|839",APPLIED
media,asset:multimedia/imagenes/productos/5f22de99218236eb32a78da6b5edbafe88208156.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5f22de99218236eb32a78da6b5edbafe88208156.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=241",APPLIED
media,asset:multimedia/imagenes/productos/5f6312fb7f17ca6b7e1fb32782f42179e5637833.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/5f6312fb7f17ca6b7e1fb32782f42179e5637833.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=849",APPLIED
media,asset:multimedia/imagenes/productos/60999055540f90481b64e6ba1583e2b59dd548aa.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/60999055540f90481b64e6ba1583e2b59dd548aa.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=682",APPLIED
media,asset:multimedia/imagenes/productos/611161cc4d5ac8087622e4578c8f8fda16a93656.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/611161cc4d5ac8087622e4578c8f8fda16a93656.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1323",APPLIED
media,asset:multimedia/imagenes/productos/618785c023d718b0e8357963ac8eebb74c7898b5.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/618785c023d718b0e8357963ac8eebb74c7898b5.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=494|914",APPLIED
media,asset:multimedia/imagenes/productos/622749dd557a8fdfe55e3576a14e9b8c3d9ad079.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/622749dd557a8fdfe55e3576a14e9b8c3d9ad079.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=821",APPLIED
media,asset:multimedia/imagenes/productos/626b932f23ecb2f6b91ff0a037fc58e415c2d4cc.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/626b932f23ecb2f6b91ff0a037fc58e415c2d4cc.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1067|1142|433",APPLIED
media,asset:multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1051|1147|446",APPLIED
media,asset:multimedia/imagenes/productos/62d26b7dcc4290671a007978a3e7cb7893218226.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/62d26b7dcc4290671a007978a3e7cb7893218226.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1164|583|795",APPLIED
media,asset:multimedia/imagenes/productos/62d943726dc9248bcecb881e4238bef41440e6b2.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/62d943726dc9248bcecb881e4238bef41440e6b2.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=196|825",APPLIED
media,asset:multimedia/imagenes/productos/63250203bce2392674f8bf2ea89488f2786d4d00.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/63250203bce2392674f8bf2ea89488f2786d4d00.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=472",APPLIED
media,asset:multimedia/imagenes/productos/63a44e441e6322104e91acf59e088fc8b348c19b.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/63a44e441e6322104e91acf59e088fc8b348c19b.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1250",APPLIED
media,asset:multimedia/imagenes/productos/63b500748d5fe6d0086ba850d23daea89cd2fbaa.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/63b500748d5fe6d0086ba850d23daea89cd2fbaa.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1264|565",APPLIED
media,asset:multimedia/imagenes/productos/646f99b1933cc2e423e4d1e88692bb89e86f6b77.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/646f99b1933cc2e423e4d1e88692bb89e86f6b77.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=187|277|322|932",APPLIED
media,asset:multimedia/imagenes/productos/65557ad77eb8e58c61a3e33bd77415b1b99d170a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/65557ad77eb8e58c61a3e33bd77415b1b99d170a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=201|663",APPLIED
media,asset:multimedia/imagenes/productos/656c144674ca8d44dd405dcf66272623460a485a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/656c144674ca8d44dd405dcf66272623460a485a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=687",APPLIED
media,asset:multimedia/imagenes/productos/665bcd53983f55be82e461e9dc6e6866386addf7.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/665bcd53983f55be82e461e9dc6e6866386addf7.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1285",APPLIED
media,asset:multimedia/imagenes/productos/66628775e123bafe97a33637e88f89ed833991b6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/66628775e123bafe97a33637e88f89ed833991b6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=472",APPLIED
media,asset:multimedia/imagenes/productos/674caecb7326ffc8ddf2d325246d210f8fa940e0.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/674caecb7326ffc8ddf2d325246d210f8fa940e0.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1242",APPLIED
media,asset:multimedia/imagenes/productos/6813e7276875642a24944a7efd22a0e67d49f904.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6813e7276875642a24944a7efd22a0e67d49f904.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=622",APPLIED
media,asset:multimedia/imagenes/productos/682657c8de97da3a1047feeaafee8519911cb43a.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/682657c8de97da3a1047feeaafee8519911cb43a.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=770",APPLIED
media,asset:multimedia/imagenes/productos/6826ff3b4e0336f25ef6df2f0a6ccb21358242d8.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6826ff3b4e0336f25ef6df2f0a6ccb21358242d8.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=543|636",APPLIED
media,asset:multimedia/imagenes/productos/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6aa14c2ecbd51294160da91cd0916109846e0a65.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1232|337",APPLIED
media,asset:multimedia/imagenes/productos/6aa5d20e2efe6c1dd97a227c7a219d730f70c192.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6aa5d20e2efe6c1dd97a227c7a219d730f70c192.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1177|596|604|808",APPLIED
media,asset:multimedia/imagenes/productos/6b6a3381e7119fee7708c3960cc47ecc23d38cf1.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6b6a3381e7119fee7708c3960cc47ecc23d38cf1.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1347",APPLIED
media,asset:multimedia/imagenes/productos/6b73bf5ce3737a2265482b743489b867d26ce2aa.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6b73bf5ce3737a2265482b743489b867d26ce2aa.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=687",APPLIED
media,asset:multimedia/imagenes/productos/6de120e531d503ef15a88584ccab19737a1fec2d.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6de120e531d503ef15a88584ccab19737a1fec2d.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1033|1110|383",APPLIED
media,asset:multimedia/imagenes/productos/6e687c582f58cf21b2e5a940d4446f235ba87f98.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6e687c582f58cf21b2e5a940d4446f235ba87f98.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=717",APPLIED
media,asset:multimedia/imagenes/productos/6e95107626de4887bdb45dc2efc9f5e0b7426128.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6e95107626de4887bdb45dc2efc9f5e0b7426128.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1181|600|812",APPLIED
media,asset:multimedia/imagenes/productos/6ea83375b5b30c2cd850bc5c21ac3a23957ab2ab.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6ea83375b5b30c2cd850bc5c21ac3a23957ab2ab.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=264|649",APPLIED
media,asset:multimedia/imagenes/productos/6f1b90c641def732999f21f5a2340187e2916e8b.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/6f1b90c641def732999f21f5a2340187e2916e8b.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=255",APPLIED
media,asset:multimedia/imagenes/productos/70113ec275788e2feb2023b85ec44ecff568c251.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/70113ec275788e2feb2023b85ec44ecff568c251.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=309|658",APPLIED
media,asset:multimedia/imagenes/productos/71c8fe2c6f4f4bdd7453fe1e52ceedb926a80acc.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/71c8fe2c6f4f4bdd7453fe1e52ceedb926a80acc.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=1194|374",APPLIED
media,asset:multimedia/imagenes/productos/72733c2cb237a3a77b1f8bf8ec06097f120c7564.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/72733c2cb237a3a77b1f8bf8ec06097f120c7564.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=702",APPLIED
media,asset:multimedia/imagenes/productos/72c3b8aac9b6b58deb2e1aaede5ea967d312b5a1.png,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/72c3b8aac9b6b58deb2e1aaede5ea967d312b5a1.png usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES original_ids=342",APPLIED
media,asset:multimedia/imagenes/productos/72d25f09a4495f344dec068d5fbe9d33413ffcf6.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/72d25f09a4495f344dec068d5fbe9d33413ffcf6.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=707",APPLIED
media,asset:multimedia/imagenes/productos/731eb212cbe0a722435c6a67934e969523ba8c4d.jpg,R-M02,REVIEW,SKIP,"media-master.csv:multimedia/imagenes/productos/731eb212cbe0a722435c6a67934e969523ba8c4d.jpg usage_type=IMAGE_APPARENTLY_UNUSED|DERIVED original_ids=677",APPLIED
